-1.186991;-0.11069249
-1.0387696;-0.094882213
-0.90598798;-0.094882213
-0.82378691;-0.094882213
-0.77765298;-0.079071939
-0.73516291;-0.063261658
-0.6843971;-0.079071939
-0.61485654;-0.079071939
-0.5403136;-0.063261658
-0.47589904;-0.031641107
-0.42710954;-0.031641107
-0.39147463;-0.047451384
-0.36349785;-0.047451384
-0.33607692;-0.047451384
-0.30000973;-0.01583083
-0.25066435;-0.031641107
-0.19779876;-0.047451384
-0.14894748;-0.047451384
-0.0946614;-0.01583083
-0.064893618;-0.01583083
-0.047848161;-2.055336e-005
-0.027776523;-0.01583083
-0.024441542;-0.01583083
-0.038399052;-0.01583083
-0.05457988;-0.01583083
-0.052418321;-0.01583083
-0.032408439;0.015789723
0.02570668;0.015789723
0.12501498;0.015789723
0.23327832;0.015789723
0.32387862;0.015789723
0.38211724;0.031599998
0.40342408;0.031599998
0.39922446;0.047410276
0.38909602;0.047410276
0.37408859;0.031599998
0.36229265;0.031599998
0.35852537;0.031599998
0.3467294;0.015789723
0.33690974;0.031599998
0.33308068;0.047410276
0.33888602;0.031599998
0.36019284;0.031599998
0.38347596;0.047410276
0.4084883;0.047410276
0.42096359;0.031599998
0.41182327;0.031599998
0.39267802;0.031599998
0.36735687;0.031599998
0.3512378;0.015789723
0.34716171;0.031599998
0.34512368;0.031599998
0.33585984;0.031599998
0.3327719;0.031599998
0.3258549;0.031599998
0.32437268;0.015789723
0.32109946;0.031599998
0.32758415;0.047410276
0.33104265;0.047410276
0.31696162;0.031599998
0.29769284;0.031599998
0.26310787;0.031599998
0.23235194;0.031599998
0.2036958;0.031599998
0.19239393;0.015789723
0.19072644;0.015789723
0.19677882;0.015789723
0.21073632;0.015789723
0.21987665;-2.055336e-005
0.21567704;-2.055336e-005
0.19301152;0.015789723
0.13520519;-2.055336e-005
0.015269427;0.015789723
-0.19582248;0.015789723
-0.49566188;-0.01583083
-0.83490348;-0.031641107
-1.1240586;-0.063261658
-1.2675246;-0.11069249
-1.2557904;-0.14231305
-1.130111;-0.11069249
-0.97867823;-0.094882213
-0.86491829;-0.094882213
-0.79821873;-0.079071939
-0.75609916;-0.063261658
-0.71669698;-0.063261658
-0.65827304;-0.063261658
-0.58169204;-0.063261658
-0.51425135;-0.079071939
-0.45199835;-0.031641107
-0.40265301;-0.01583083
-0.37603492;-0.031641107
-0.35793957;-0.031641107
-0.32496032;-0.031641107
-0.28401417;-0.047451384
-0.23479234;-0.047451384
-0.18427356;-0.063261658
-0.13035804;-0.031641107
-0.085335813;-0.01583083
-0.053097669;-2.055336e-005
-0.036608044;-2.055336e-005
-0.033952411;0.015789723
-0.032037884;-2.055336e-005
-0.043710317;-2.055336e-005
-0.057173755;-2.055336e-005
-0.045439564;-2.055336e-005
-0.012769111;-0.01583083
0.061526839;-2.055336e-005
0.1602793;-2.055336e-005
0.26767802;0.015789723
0.35105252;0.015789723
0.3945308;0.031599998
0.40694433;0.047410276
0.39545718;0.031599998
0.38242605;0.031599998
0.36896262;0.031599998
0.35494334;0.031599998
0.34981737;0.015789723
0.34907624;0.015789723
0.34080055;0.031599998
0.33530402;0.047410276
0.34475312;0.047410276
0.36636874;0.031599998
0.40064493;0.031599998
0.41911083;0.015789723
0.41818446;0.015789723
0.40188009;0.031599998
0.38353771;0.031599998
0.3617368;0.047410276
0.34722349;0.047410276
0.3431474;0.047410276
0.3380214;0.047410276
0.33468643;0.047410276
0.33499521;0.031599998
0.32974571;0.031599998
0.32116121;0.031599998
0.32437268;0.047410276
0.3286958;0.031599998
0.32517555;0.015789723
0.31060046;0.031599998
0.2836118;0.031599998
0.24896508;0.031599998
0.21740629;0.031599998
0.20023732;0.031599998
0.19115876;0.015789723
0.19097348;0.015789723
0.19894038;0.015789723
0.21295965;-2.055336e-005
0.22092654;0.015789723
0.20937763;0.015789723
0.17751004;-2.055336e-005
0.094506085;-2.055336e-005
-0.056617923;-2.055336e-005
-0.30735904;-2.055336e-005
-0.63258135;-0.031641107
-0.96095341;-0.047451384
-1.1953284;-0.079071939
-1.2808645;-0.11069249
-1.2157706;-0.11069249
-1.0712547;-0.14231305
-0.9309386;-0.094882213
-0.83360654;-0.079071939
-0.78475529;-0.079071939
-0.74337679;-0.063261658
-0.69866335;-0.079071939
-0.63566929;-0.063261658
-0.55464166;-0.063261658
-0.48763323;-0.079071939
-0.43575576;-0.047451384
-0.39493313;-0.047451384
-0.36874738;-0.047451384
-0.34564954;-0.047451384
-0.31038523;-0.031641107
-0.25955763;-0.01583083
-0.21292968;-0.01583083
-0.16043462;-2.055336e-005
-0.11003937;-0.01583083
-0.073972173;-0.01583083
-0.047415849;0.015789723
-0.033581857;0.015789723
-0.031605572;-2.055336e-005
-0.040004782;-2.055336e-005
-0.051183142;-0.031641107
-0.056556165;-0.01583083
-0.04068413;-0.01583083
0.01008168;-2.055336e-005
0.10018791;0.015789723
0.2122803;0.015789723
0.30985934;0.015789723
0.37174177;0.047410276
0.3979893;0.047410276
0.39718643;0.031599998
0.38971359;0.031599998
0.37767062;0.047410276
0.36815974;0.047410276
0.35753721;0.047410276
0.34889096;0.015789723
0.34191221;0.031599998
0.33598337;0.047410276
0.33894777;0.047410276
0.35136133;0.015789723
0.38063505;0.031599998
0.40984699;0.031599998
0.42263108;0.047410276
0.41769037;0.031599998
0.40002733;0.015789723
0.37538552;0.015789723
0.35346112;0.031599998
0.34759402;0.047410276
0.34240627;0.047410276
0.33845371;0.047410276
0.33585984;0.031599998
0.32844877;0.031599998
0.32085243;0.031599998
0.32400215;0.015789723
0.32702833;0.031599998
0.3321543;0.047410276
0.32295224;0.031599998
0.30368346;0.015789723
0.26638108;0.031599998
0.23445174;0.015789723
0.2053633;-2.055336e-005
0.19288801;-2.055336e-005
0.18961479;0.015789723
0.19264098;-2.055336e-005
0.20171952;-2.055336e-005
0.21530648;0.031599998
0.21950608;0.031599998
0.20258415;0.031599998
0.15317704;0.031599998
0.046395909;-2.055336e-005
-0.14147465;-2.055336e-005
-0.42667723;-2.055336e-005
-0.76696873;-0.01583083
-1.0725517;-0.079071939
-1.2538759;-0.12650277
-1.2711684;-0.12650277
-1.1646342;-0.11069249
-1.0150542;-0.11069249
-0.88560754;-0.11069249
-0.81075579;-0.079071939
-0.76690698;-0.047451384
-0.72707248;-0.063261658
-0.67179829;-0.079071939
-0.60059023;-0.047451384
-0.52771479;-0.031641107
-0.46719104;-0.063261658
-0.41969845;-0.047451384
-0.38301367;-0.047451384
-0.36016288;-0.047451384
-0.32903641;-0.047451384
-0.28815201;-0.031641107
-0.24022712;-0.031641107
-0.18890548;-0.01583083
-0.13394006;-2.055336e-005
-0.087744407;-0.031641107
-0.060323458;-0.01583083
-0.035990454;-2.055336e-005
-0.031667333;-2.055336e-005
-0.034014169;0.015789723
-0.042042825;0.015789723
-0.052541837;-0.01583083
-0.057914861;-0.01583083
-0.030185118;-2.055336e-005
0.042319823;-0.01583083
0.14582773;-0.01583083
0.25273237;0.015789723
0.33765084;0.031599998
0.38724324;0.015789723
0.40299177;0.031599998
0.39422199;0.047410276
0.38730499;0.047410276
0.37334749;0.063220553
