2082,1528,734,2916
2110,1512,772,2908
2116,1528,754,2866
2138,1528,748,2878
2070,1550,742,2884
2082,1498,768,2858
2144,1490,744,2862
2116,1508,758,2878
2144,1488,770,2906
2128,1506,804,2872
2094,1482,776,2862
2122,1514,752,2874
2134,1496,716,2886
2122,1522,734,2862
2120,1528,754,2884
2108,1480,778,2878
2124,1544,758,2852
2112,1496,746,2882
2138,1490,766,2852
2114,1474,800,2788
2122,1486,768,2888
2112,1498,764,2898
2134,1504,748,2870
2120,1502,760,2828
2110,1480,752,2858
2078,1500,754,2880
2142,1518,756,2856
2142,1542,762,2852
2138,1526,776,2862
2138,1502,782,2854
2106,1510,756,2842
2152,1500,750,2902
2120,1566,792,2856
2100,1532,770,2848
2124,1488,758,2870
2148,1560,772,2858
2132,1532,756,2884
2138,1516,780,2824
2100,1504,758,2888
2146,1510,772,2870
2132,1508,738,2904
2134,1518,742,2858
2106,1524,780,2884
2090,1502,754,2904
2080,1536,724,2880
2102,1520,718,2880
2114,1484,770,2872
2144,1504,778,2820
2038,1478,752,2862
2120,1542,776,2858
2178,1520,754,2878
2128,1522,758,2804
2114,1520,746,2842
2122,1500,736,2920
2150,1490,742,2864
2116,1520,762,2878
2120,1484,780,2880
2106,1490,716,2874
2098,1498,778,2872
2114,1508,742,2830
2112,1526,748,2826
2124,1518,726,2820
2104,1494,738,2856
2124,1536,744,2874
2166,1516,748,2860
2146,1510,764,2808
2058,1504,746,2876
2114,1554,744,2884
2118,1508,742,2892
2108,1514,772,2852
2090,1516,726,2856
2116,1514,738,2932
2090,1534,788,2892
2126,1500,742,2876
2120,1496,786,2854
2120,1486,786,2888
2140,1492,748,2880
2078,1514,714,2880
2164,1496,772,2848
2072,1518,762,2824
2062,1512,778,2862
2118,1518,746,2856
2126,1532,752,2844
2106,1450,768,2826
2108,1502,790,2878
2126,1502,742,2870
2106,1524,764,2880
2152,1520,754,2900
2102,1516,754,2874
2114,1462,756,2860
2070,1496,766,2898
2100,1564,748,2892
2132,1514,746,2888
2110,1480,798,2842
2138,1522,758,2882
2100,1490,740,2902
2122,1524,744,2886
2094,1482,728,2882
2124,1500,764,2898
2122,1512,758,2822
2118,1542,756,2842
2136,1520,746,2866
2102,1520,748,2888
2112,1518,744,2876
2152,1520,754,2862
2102,1550,752,2894
2096,1526,764,2878
2104,1500,734,2860
2110,1498,778,2860
2116,1550,754,2914
2146,1530,776,2858
2090,1528,758,2840
2046,1516,742,2892
2146,1498,740,2938
2114,1510,782,2846
2134,1504,754,2794
2094,1498,762,2858
2082,1522,754,2866
2084,1486,754,2852
2116,1554,750,2870
2174,1486,732,2850
2092,1504,766,2866
2086,1520,770,2882
2138,1532,782,2908
2112,1520,796,2874
2082,1498,782,2804
2098,1514,778,2872
2128,1512,766,2924
2138,1510,784,2864
2122,1500,760,2872
2108,1514,806,2886
2112,1520,764,2906
2130,1494,770,2854
2136,1532,742,2876
2110,1524,752,2882
2128,1528,750,2854
2098,1516,752,2864
2136,1512,752,2894
2170,1528,790,2898
2110,1532,756,2860
2132,1506,752,2870
2136,1544,754,2914
2156,1502,766,2900
2114,1512,732,2820
2090,1506,784,2860
2098,1526,768,2870
2142,1524,756,2894
2088,1476,782,2858
2110,1502,768,2872
2112,1520,764,2884
2062,1500,772,2886
2126,1518,764,2892
2136,1526,772,2870
2092,1498,742,2866
2136,1500,746,2878
2124,1510,764,2900
2110,1478,766,2876
2100,1488,780,2812
2070,1520,794,2876
2130,1528,772,2930
2178,1558,786,2872
2092,1512,764,2836
2100,1492,778,2890
2120,1512,758,2926
2138,1482,748,2874
2110,1522,750,2872
2122,1496,744,2836
2132,1476,774,2822
2082,1512,744,2906
2092,1476,760,2858
2094,1500,756,2876
2110,1530,768,2886
2066,1520,750,2890
2110,1514,744,2896
2130,1516,782,2880
2112,1460,780,2834
2102,1520,750,2876
2126,1520,730,2928
2106,1512,728,2880
2108,1556,768,2876
2104,1500,788,2844
2126,1516,758,2860
2106,1528,774,2896
2102,1514,726,2832
2154,1528,782,2856
2106,1496,720,2804
2092,1540,766,2876
2120,1516,752,2886
2136,1518,740,2854
2132,1508,778,2886
2122,1506,744,2860
2108,1496,766,2884
2142,1492,756,2872
2120,1508,726,2838
2090,1512,788,2870
2126,1486,740,2864
2094,1504,778,2910
2114,1504,720,2900
2176,1518,768,2828
2144,1492,786,2786
2110,1512,786,2860
2124,1520,764,2908
2116,1490,750,2882
2114,1506,784,2798
2060,1502,786,2888
2104,1506,772,2902
2098,1500,756,2854
2140,1488,754,2838
2126,1468,740,2866
2098,1532,784,2858
2106,1528,766,2922
2146,1530,762,2876
2106,1490,742,2868
2132,1496,756,2842
2138,1504,756,2858
2124,1544,766,2850
2146,1554,744,2872
2122,1514,776,2828
2072,1474,756,2856
2088,1534,772,2916
2150,1544,778,2878
2104,1532,754,2832
2098,1518,790,2868
2116,1492,712,2868
2122,1496,756,2902
2094,1522,748,2860
2126,1484,768,2880
2126,1526,744,2864
2080,1526,742,2846
2144,1538,750,2874
2122,1500,756,2872
2094,1468,792,2812
2090,1512,752,2868
2108,1562,766,2864
2128,1486,762,2868
2102,1514,756,2814
2076,1510,742,2912
2114,1484,758,2922
2098,1510,760,2840
2082,1540,728,2880
2088,1524,742,2876
2100,1496,750,2856
2112,1500,736,2882
2104,1522,756,2832
2090,1500,750,2890
2118,1456,736,2794
2082,1510,752,2870
2090,1520,752,2914
2126,1518,740,2860
2096,1532,756,2886
2096,1504,768,2878
2122,1502,734,2930
2116,1510,778,2878
2116,1532,766,2852
2098,1502,780,2882
2122,1490,756,2886
2086,1536,748,2892
2104,1496,738,2850
2116,1522,768,2866
2112,1482,768,2828
2128,1544,758,2874
2094,1562,756,2860
2112,1526,772,2864
2110,1488,738,2876
2090,1498,774,2870
2140,1546,760,2910
2124,1498,744,2836
2144,1482,762,2872
2098,1528,766,2872
2126,1516,760,2878
2118,1538,752,2866
2122,1516,754,2882
2140,1530,778,2880
2120,1494,772,2874
2108,1500,752,2872
2098,1558,768,2916
2120,1478,750,2876
2108,1498,752,2816
2072,1488,770,2848
2132,1524,766,2858
2138,1512,760,2896
2112,1474,768,2858
2102,1482,758,2856
2142,1530,746,2902
2110,1518,778,2864
2094,1526,738,2864
2106,1470,760,2858
2126,1470,748,2862
2096,1520,738,2868
2096,1502,734,2908
2094,1512,740,2826
2106,1488,782,2884
2094,1520,772,2876
2102,1514,782,2896
2082,1514,752,2890
2112,1478,768,2884
2084,1482,760,2904
2134,1552,746,2926
2110,1538,760,2846
2130,1504,756,2838
2130,1506,778,2856
2118,1490,778,2894
2090,1532,768,2874
2096,1536,760,2858
2166,1510,736,2880
2126,1452,788,2896
2126,1534,776,2874
2134,1538,726,2950
2144,1532,772,2872
2108,1508,726,2884
2068,1512,756,2930
2122,1540,746,2852
2114,1538,770,2878
2160,1486,784,2850
2112,1506,784,2874
2112,1502,756,2842
2124,1518,746,2886
2130,1558,762,2866
2140,1500,730,2892
2134,1524,752,2852
2134,1494,720,2852
2152,1520,744,2870
2108,1486,748,2878
2118,1470,782,2842
2108,1494,734,2874
2094,1514,726,2936
2114,1502,754,2858
2122,1498,760,2856
2118,1524,770,2882
2086,1540,758,2890
2170,1510,760,2894
2102,1512,790,2862
2086,1454,760,2894
2120,1498,756,2856
2086,1508,740,2878
2124,1534,734,2894
2164,1498,790,2854
2102,1506,778,2814
2122,1502,766,2858
2108,1530,768,2846
2116,1510,750,2872
2136,1486,748,2838
2076,1504,766,2868
2120,1528,724,2906
2104,1500,772,2868
2096,1502,756,2868
2104,1484,738,2858
2090,1502,748,2880
2074,1448,748,2880
2098,1530,740,2860
2098,1542,752,2844
2100,1494,740,2868
2072,1494,742,2870
2118,1544,778,2938
2148,1500,762,2868
2128,1516,782,2818
2086,1546,746,2890
2110,1500,762,2872
2132,1552,772,2890
2100,1502,770,2880
2100,1520,766,2888
2114,1542,748,2884
2100,1470,740,2872
2106,1498,768,2870
2132,1492,772,2840
2124,1522,766,2882
2112,1516,774,2888
2094,1504,746,2878
2112,1518,766,2858
2124,1482,766,2886
2070,1530,790,2854
2114,1540,762,2876
2144,1536,718,2882
2082,1514,762,2822
2114,1520,748,2902
2108,1508,738,2902
2102,1530,750,2882
2118,1532,750,2860
2112,1498,750,2882
2116,1534,774,2878
2128,1520,724,2878
2130,1528,734,2830
2116,1532,776,2836
2106,1528,764,2856
2090,1528,724,2874
2130,1502,756,2864
2132,1508,768,2864
2134,1516,778,2834
2090,1510,774,2874
2098,1510,730,2910
2098,1512,766,2872
2114,1504,746,2840
2122,1500,792,2890
2112,1490,746,2872
2084,1504,766,2854
2092,1508,756,2884
2186,1500,748,2872
2130,1466,788,2848
2114,1486,784,2846
2084,1546,734,2906
2162,1510,786,2866
2106,1498,764,2870
2088,1498,758,2854
2126,1508,772,2894
2116,1500,750,2894
2104,1536,740,2816
2152,1540,782,2860
2118,1512,774,2870
2104,1554,788,2872
2114,1492,742,2900
2092,1500,768,2856
2122,1484,734,2894
2034,1478,772,2838
2098,1498,748,2910
2158,1510,748,2858
2148,1520,746,2836
2096,1486,742,2892
2120,1516,718,2878
2138,1490,742,2886
2138,1498,760,2840
2108,1508,760,2874
2096,1502,738,2906
2114,1510,764,2892
2100,1538,776,2868
2108,1488,752,2846
2130,1520,754,2840
2092,1500,750,2880
2084,1496,754,2866
2100,1528,754,2890
2096,1464,770,2840
2112,1494,734,2868
2112,1498,746,2850
2142,1492,740,2856
2132,1488,762,2856
2106,1512,766,2866
2092,1528,744,2860
2130,1502,772,2882
2134,1530,740,2890
2126,1500,742,2848
2100,1530,790,2880
2136,1502,754,2858
2120,1552,770,2892
2138,1480,734,2870
2130,1474,766,2806
2074,1486,756,2850
2108,1530,742,2914
2148,1494,776,2884
2110,1524,756,2862
2096,1488,780,2876
2118,1522,744,2880
2130,1536,756,2856
2104,1520,760,2872
2082,1512,730,2878
2112,1508,722,2868
2086,1516,750,2834
2108,1548,772,2918
2138,1498,760,2852
2102,1496,762,2850
2090,1530,732,2888
2114,1488,756,2928
2126,1490,754,2862
2110,1508,756,2804
2094,1546,728,2852
2126,1528,764,2852
2136,1502,768,2894
2116,1496,736,2840
2122,1516,776,2858
2092,1502,706,2862
2102,1538,750,2876
2108,1508,774,2862
2128,1530,768,2838
2106,1478,752,2828
2048,1526,772,2864
2142,1498,744,2856
2110,1502,766,2864
2092,1500,748,2816
2090,1486,758,2878
2082,1512,738,2928
2142,1526,770,2892
2114,1530,762,2794
2096,1506,738,2868
2102,1518,760,2898
2114,1528,792,2876
2108,1526,744,2852
2114,1500,744,2864
2098,1492,762,2850
2086,1508,738,2870
2134,1502,776,2866
2192,1536,732,2862
2104,1506,762,2870
2108,1542,756,2852
2084,1484,748,2906
2106,1490,760,2870
2092,1494,776,2884
2108,1494,750,2862
2116,1500,764,2920
2122,1512,732,2870
2124,1502,768,2866
2106,1528,802,2850
2098,1512,756,2868
2068,1520,744,2908
2126,1514,760,2884
2104,1508,756,2864
2100,1494,758,2808
2078,1486,744,2862
2118,1542,722,2850
2136,1522,740,2870
2128,1486,760,2854
2082,1516,756,2858
2150,1528,750,2880
2080,1536,770,2858
2102,1496,752,2832
2126,1522,748,2842
2096,1474,728,2892
2088,1500,766,2898
2114,1496,766,2894
2172,1488,750,2860
2136,1518,782,2852
2100,1514,746,2848
2136,1546,794,2860
2182,1522,740,2864
2132,1468,748,2814
2094,1508,772,2874
2102,1534,740,2924
2152,1528,750,2880
2144,1500,750,2854
2108,1506,786,2886
2096,1508,754,2848
2134,1516,770,2850
2126,1490,738,2862
2126,1492,768,2854
2116,1504,740,2880
2102,1516,770,2868
2066,1522,732,2850
2134,1508,778,2858
2098,1480,752,2858
2074,1498,760,2862
2074,1526,718,2918
2106,1532,750,2848
2114,1450,764,2916
2110,1470,772,2868
2102,1524,784,2876
2112,1516,770,2884
2106,1496,732,2838
2142,1510,768,2860
2104,1514,758,2894
2102,1526,726,2864
2122,1516,746,2862
2172,1492,766,2888
2124,1500,740,2808
2120,1502,756,2852
2116,1514,690,2904
2132,1510,764,2896
2106,1528,764,2842
2078,1522,752,2888
2110,1542,750,2910
2088,1512,728,2842
2108,1500,740,2838
2146,1534,768,2892
2080,1470,744,2892
2074,1500,742,2856
2098,1548,736,2856
2120,1496,766,2850
2096,1466,788,2854
2108,1504,780,2890
2118,1546,776,2846
2112,1458,738,2848
2126,1510,748,2800
2078,1516,758,2856
2114,1518,746,2950
2122,1518,758,2862
2098,1506,760,2852
2100,1512,760,2880
2128,1514,756,2886
2070,1524,746,2868
2112,1508,738,2860
2114,1486,766,2842
2104,1512,790,2882
2130,1512,718,2842
2104,1494,744,2904
2116,1514,762,2898
2148,1478,732,2868
2054,1518,782,2870
2132,1548,742,2850
2112,1530,754,2868
2096,1508,740,2852
2106,1546,744,2910
2130,1536,770,2890
2120,1516,760,2862
2130,1530,742,2856
2108,1492,762,2888
2114,1526,752,2860
2120,1528,742,2882
2116,1498,764,2878
2110,1496,780,2868
2114,1486,784,2836
2138,1496,766,2862
2116,1492,748,2916
2152,1530,784,2890
2146,1506,790,2820
2070,1486,764,2864
2092,1500,750,2888
2080,1514,732,2874
2128,1510,760,2890
2090,1506,780,2886
2112,1486,752,2910
2084,1528,740,2908
2102,1520,748,2880
2138,1490,746,2824
2100,1470,750,2842
2058,1514,738,2882
2136,1520,728,2940
2144,1504,774,2868
2116,1472,752,2814
2126,1472,732,2906
2102,1574,760,2920
2138,1502,788,2876
2098,1522,766,2822
2114,1526,762,2898
2114,1512,768,2882
2106,1540,758,2884
2120,1522,746,2868
2190,1486,766,2860
2090,1524,748,2866
2046,1526,782,2872
2120,1566,780,2898
2140,1534,746,2856
2118,1480,790,2828
2118,1508,780,2926
2108,1530,754,2928
2156,1508,772,2842
2100,1506,786,2892
2082,1520,758,2904
2110,1496,778,2850
2128,1496,778,2868
2124,1494,732,2852
2132,1522,728,2866
2108,1500,764,2866
2136,1526,768,2898
2126,1528,730,2842
2168,1502,784,2900
2122,1508,752,2800
2056,1542,736,2878
2126,1528,740,2862
2142,1526,748,2872
2114,1494,772,2852
2074,1512,738,2874
2120,1504,748,2884
2124,1514,758,2866
2126,1494,764,2838
2122,1518,732,2888
2114,1540,722,2876
2114,1484,742,2876
2096,1530,778,2838
2142,1506,754,2860
2132,1486,774,2836
2082,1514,782,2914
2102,1522,732,2828
2110,1502,754,2848
2110,1534,764,2818
2072,1532,754,2892
2122,1538,758,2868
2104,1522,750,2858
2104,1496,762,2824
2108,1490,748,2840
2124,1556,732,2908
2092,1476,766,2888
2102,1522,764,2880
2132,1482,764,2880
2118,1494,754,2900
2122,1532,762,2882
2120,1540,780,2860
2102,1510,784,2860
2084,1494,770,2792
2104,1492,774,2862
2124,1496,760,2930
2136,1514,738,2872
2126,1486,754,2868
2100,1492,740,2872
2114,1514,750,2902
2120,1492,782,2874
2120,1530,752,2860
2124,1442,764,2882
2108,1502,766,2866
2106,1512,792,2868
2156,1510,792,2878
2166,1504,776,2848
2106,1512,770,2840
2134,1528,726,2864
2146,1494,758,2848
2114,1544,756,2878
2124,1486,758,2858
2138,1496,762,2844
2126,1552,758,2910
2094,1502,726,2890
2132,1500,766,2866
2110,1528,782,2856
2102,1492,754,2858
2046,1518,766,2880
2122,1490,778,2906
2160,1522,756,2854
2096,1468,778,2852
2134,1506,786,2878
2112,1508,744,2902
2132,1548,764,2878
2104,1490,746,2874
2086,1534,748,2854
2090,1494,764,2870
2114,1514,754,2884
2112,1470,748,2892
2130,1498,760,2906
2092,1474,752,2900
2100,1492,710,2890
2080,1552,746,2864
2136,1520,758,2866
2110,1530,782,2828
2078,1508,792,2904
2132,1488,732,2862
2138,1522,744,2872
2092,1502,758,2832
2132,1506,770,2864
2124,1538,724,2858
2140,1518,722,2866
2108,1520,742,2822
2100,1510,772,2832
2106,1504,764,2886
2118,1540,742,2902
2152,1534,770,2828
2144,1508,742,2872
2112,1494,746,2876
2122,1520,766,2856
2124,1530,782,2906
2170,1498,746,2868
2124,1466,764,2800
2104,1498,748,2888
2128,1532,740,2912
2132,1512,756,2900
2102,1502,752,2820
2110,1494,758,2876
2112,1504,762,2874
2108,1504,750,2876
2128,1530,774,2842
2158,1530,742,2844
2074,1502,694,2884
2106,1494,764,2898
2138,1504,724,2884
2156,1490,754,2860
2122,1504,774,2820
2028,1494,746,2876
2156,1484,762,2918
2110,1524,782,2850
2126,1498,728,2828
2082,1500,744,2890
2128,1490,742,2924
2144,1492,752,2890
2112,1506,730,2850
2132,1510,742,2842
2080,1516,742,2884
2128,1540,772,2874
2142,1502,728,2846
2092,1502,752,2852
2124,1508,742,2870
2102,1506,754,2886
2106,1530,756,2912
2170,1514,738,2860
2108,1456,766,2788
2076,1528,744,2856
2098,1550,754,2872
2114,1496,738,2872
2136,1508,768,2870
2096,1506,770,2860
2120,1532,798,2868
2088,1478,750,2880
2096,1478,744,2836
2082,1516,752,2862
2116,1494,766,2858
2078,1532,768,2866
2126,1486,726,2864
2160,1542,720,2890
2134,1500,722,2918
2104,1526,778,2882
2102,1532,738,2916
2124,1486,732,2876
2126,1456,760,2818
2106,1478,784,2866
2136,1530,772,2932
2130,1480,756,2878
2108,1512,776,2908
2136,1474,738,2890
2128,1528,734,2874
2114,1482,766,2874
2090,1552,766,2886
2128,1534,766,2828
2138,1522,750,2826
2080,1518,754,2870
2118,1530,740,2936
2078,1496,758,2858
2104,1482,788,2826
2108,1518,766,2860
2140,1508,766,2890
2120,1520,764,2894
2108,1500,766,2872
2136,1512,770,2872
2108,1494,768,2884
2064,1520,756,2886
2102,1542,728,2876
2116,1532,766,2876
2092,1498,728,2900
2126,1516,766,2852
2076,1530,740,2866
2132,1468,754,2868
2112,1550,746,2818
2108,1510,762,2900
2084,1508,722,2916
2116,1500,718,2884
2120,1520,742,2810
2100,1518,744,2900
2122,1518,742,2882
2086,1522,748,2912
2122,1516,768,2882
2112,1506,758,2862
2126,1494,780,2846
2140,1498,732,2842
2150,1496,742,2888
2126,1534,748,2874
2130,1504,752,2810
2082,1508,728,2872
2090,1486,762,2854
2146,1478,764,2872
2148,1506,760,2812
2114,1476,738,2858
2102,1488,758,2864
2112,1496,750,2892
2148,1480,768,2872
2150,1534,754,2842
2082,1486,752,2868
2106,1534,750,2888
2148,1532,790,2830
2158,1512,752,2846
2122,1508,746,2910
2058,1542,782,2880
2124,1540,738,2878
2114,1488,758,2862
2112,1506,736,2802
2114,1504,740,2854
2108,1530,730,2854
2122,1536,760,2862
2092,1506,732,2878
2104,1544,742,2894
2094,1482,748,2872
2118,1502,756,2894
2142,1510,744,2874
2118,1532,738,2856
2080,1486,756,2872
2078,1512,746,2888
2100,1528,718,2856
2104,1516,728,2900
2156,1518,766,2882
2130,1510,742,2836
2142,1522,748,2880
2094,1500,780,2892
2110,1512,764,2882
2124,1502,738,2848
2114,1554,770,2896
2118,1514,750,2862
2132,1508,740,2848
2170,1488,786,2874
2126,1512,788,2852
2094,1488,784,2890
2116,1544,718,2916
2102,1514,752,2858
2124,1504,782,2886
2086,1530,756,2854
2110,1534,754,2852
2122,1486,772,2880
2104,1500,750,2846
2070,1510,742,2868
2106,1524,764,2856
2118,1522,748,2850
2094,1548,746,2878
2132,1502,772,2866
2088,1512,782,2872
2076,1522,786,2858
2130,1524,780,2862
2188,1516,768,2860
2114,1466,786,2848
2068,1512,778,2914
2120,1518,736,2906
2112,1514,734,2898
2116,1492,760,2844
2116,1518,788,2908
2100,1524,744,2904
2118,1526,768,2886
2124,1512,762,2880
2118,1490,768,2832
2120,1520,784,2896
2126,1496,746,2888
2142,1554,740,2852
2094,1496,772,2848
2118,1524,802,2854
2100,1512,754,2828
2092,1508,760,2860
2162,1522,760,2844
2142,1520,770,2824
2108,1516,772,2886
2122,1536,744,2924
2100,1536,774,2854
2098,1500,750,2888
2108,1512,756,2844
2116,1484,762,2872
2050,1510,738,2866
2098,1508,770,2882
2136,1498,788,2850
2126,1484,770,2846
2068,1484,790,2872
2120,1500,750,2964
2114,1502,744,2886
2124,1538,762,2854
2082,1500,764,2874
2098,1508,752,2950
2140,1520,748,2856
2122,1514,754,2812
2094,1500,758,2816
2086,1522,756,2884
2102,1514,750,2876
2110,1520,752,2874
2096,1486,742,2898
2130,1492,746,2834
2112,1498,784,2852
2110,1528,722,2848
2138,1532,750,2876
2086,1506,788,2818
2122,1486,748,2874
2102,1534,784,2908
2144,1514,786,2872
2124,1514,748,2826
2090,1506,752,2868
2120,1466,750,2894
2134,1500,754,2890
2152,1526,758,2862
2142,1512,748,2876
2082,1502,734,2878
2078,1508,758,2896
2120,1538,740,2866
2138,1516,764,2844
2102,1476,786,2848
2130,1494,772,2850
2140,1518,754,2860
2132,1514,764,2898
2114,1488,750,2914
2108,1524,728,2858
2098,1530,738,2912
2120,1546,750,2864
2068,1508,756,2874
2098,1556,806,2850
2126,1532,756,2860
2116,1466,778,2896
2092,1518,762,2860
2114,1536,762,2840
2086,1482,750,2864
2090,1506,756,2862
2082,1542,730,2916
2116,1556,762,2864
2126,1464,764,2836
2098,1532,760,2858
2144,1518,772,2950
2120,1520,756,2846
2112,1510,770,2870
2108,1542,756,2846
2138,1494,762,2898
2128,1486,758,2856
2134,1520,734,2886
2196,1540,758,2872
2108,1508,738,2834
2082,1494,746,2872
2104,1496,780,2834
2094,1488,782,2848
2136,1472,728,2866
2126,1514,774,2850
2126,1512,772,2874
2106,1478,754,2860
2128,1508,760,2840
2068,1510,756,2858
2122,1496,746,2878
2098,1478,772,2886
2108,1484,764,2864
2154,1494,778,2852
2116,1496,782,2900
2064,1522,764,2850
2112,1546,730,2918
2118,1526,748,2894
2108,1522,768,2820
2128,1526,764,2844
2082,1538,734,2844
2094,1512,748,2868
2092,1488,720,2820
2108,1520,760,2864
2084,1546,762,2866
2094,1484,802,2892
2104,1516,790,2872
2084,1548,762,2844
2100,1522,766,2896
2086,1502,738,2916
2094,1500,736,2864
2148,1520,792,2884
2092,1482,778,2808
2096,1540,792,2882
2114,1512,796,2872
2124,1488,748,2868
2110,1488,736,2826
2074,1494,766,2846
2120,1508,742,2906
2088,1508,744,2868
2116,1508,766,2834
2132,1496,738,2870
2092,1484,764,2862
2120,1520,768,2870
2120,1530,764,2882
2162,1526,774,2856
2100,1538,736,2870
2126,1524,734,2878
2114,1514,768,2928
2156,1516,744,2864
2108,1506,720,2826
2086,1514,738,2864
2102,1500,746,2864
2142,1496,724,2878
2120,1502,752,2856
2148,1514,758,2884
2134,1502,796,2856
2148,1508,724,2862
2134,1494,744,2850
2114,1510,718,2858
2090,1546,758,2866
2142,1510,774,2878
2130,1492,764,2946
2166,1506,788,2892
2124,1506,758,2830
2084,1504,772,2900
2102,1556,732,2888
2098,1492,744,2896
2106,1480,732,2856
2068,1478,750,2898
2120,1490,758,2908
2106,1514,756,2866
2104,1522,770,2862
2138,1518,754,2848
2086,1514,788,2888
2108,1526,766,2864
2116,1532,746,2866
2122,1522,756,2872
2098,1478,772,2816
2102,1516,752,2860
2114,1548,740,2880
2164,1510,744,2872
2120,1504,750,2828
2098,1492,762,2854
2110,1508,762,2904
2114,1546,730,2890
2120,1502,748,2850
2138,1518,742,2868
2124,1498,756,2866
2126,1504,724,2870
2126,1488,748,2852
2138,1478,776,2866
2146,1514,776,2804
2072,1516,756,2894
2098,1552,734,2886
2164,1482,722,2900
2130,1486,742,2814
2076,1526,746,2842
2110,1534,748,2862
2130,1516,762,2876
2112,1494,776,2814
2114,1492,762,2852
2128,1500,766,2908
2122,1510,754,2898
2130,1546,776,2890
2182,1486,760,2844
2074,1478,770,2878
2126,1542,796,2862
2098,1566,730,2828
2104,1486,794,2866
2114,1476,766,2818
2124,1498,782,2874
2120,1498,774,2946
2150,1512,746,2904
2134,1510,758,2882
2076,1504,766,2882
2098,1516,754,2886
2112,1532,744,2872
2106,1486,748,2834
2102,1512,740,2876
2138,1512,756,2854
2106,1526,738,2880
2092,1522,766,2910
2130,1512,756,2850
